static,atomic,1000000,1,0.067584,0.093184,0.171008,0.325632,0.653312,1.340416,2.674688,5.319680,10.649600,21.275648
static,atomic,1000000,1,0.058368,0.072704,0.133120,0.252928,0.506880,1.047552,2.099200,4.179968,8.367104,16.696320
static,atomic,1000000,1,0.058368,0.072704,0.132096,0.251904,0.502784,1.042432,2.081792,4.148224,8.291328,16.576511
static,atomic,1000000,1,0.059392,0.072704,0.133120,0.252928,0.505856,1.052672,2.098176,4.186112,8.372224,16.697344
static,atomic,1000000,1,0.058368,0.073728,0.133120,0.251904,0.504832,1.033216,2.065408,4.121600,8.216576,16.443392
static,atomic,1000000,1,0.059392,0.073728,0.133120,0.252928,0.505856,1.045504,2.101248,4.186112,8.377344,16.701441
static,atomic,1000000,1,0.060416,0.073728,0.133120,0.252928,0.500736,1.031168,2.066432,4.121600,8.225792,16.435200
static,atomic,1000000,1,0.059392,0.072704,0.133120,0.251904,0.504832,1.048576,2.094080,4.192256,8.364032,16.709633
static,atomic,1000000,1,0.059392,0.072704,0.133120,0.252928,0.502784,1.034240,2.063360,4.121600,8.224768,16.422913
static,atomic,1000000,1,0.058368,0.073728,0.133120,0.252928,0.504832,1.048576,2.098176,4.192256,8.375296,16.721920
static,atomic,1000000,1,0.057344,0.073728,0.134144,0.252928,0.501760,1.030144,2.067456,4.112384,8.219648,16.439297
static,atomic,1000000,1,0.057344,0.072704,0.133120,0.252928,0.504832,1.047552,2.097152,4.178944,8.361984,16.704512
static,atomic,1000000,1,0.058368,0.072704,0.133120,0.252928,0.503808,1.041408,2.077696,4.145152,8.281088,16.562176
static,atomic,1000000,1,0.058368,0.073728,0.133120,0.252928,0.505856,1.048576,2.101248,4.186112,8.353792,16.701441
static,atomic,1000000,1,0.056320,0.072704,0.134144,0.252928,0.502784,1.031168,2.068480,4.114432,8.220672,16.442368
static,atomic,1000000,1,0.058368,0.072704,0.133120,0.252928,0.505856,1.046528,2.093056,4.167680,8.338432,16.676865
static,atomic,1000000,1,0.061440,0.073728,0.133120,0.252928,0.502784,1.046528,2.097152,4.186112,8.364032,16.709633
static,atomic,1000000,1,0.056320,0.072704,0.133120,0.251904,0.504832,1.045504,2.097152,4.174848,8.344576,16.678911
static,atomic,1000000,1,0.058368,0.072704,0.133120,0.252928,0.499712,1.031168,2.070528,4.128768,8.235008,16.462849
static,atomic,1000000,1,0.057344,0.073728,0.133120,0.251904,0.506880,1.039360,2.079744,4.146176,8.298496,16.578560
static,atomic,1000000,1,0.056320,0.073728,0.132096,0.252928,0.507904,1.050624,2.098176,4.190208,8.365056,16.708609
static,atomic,1000000,1,0.058368,0.073728,0.133120,0.252928,0.505856,1.041408,2.082816,4.143104,8.293376,16.561152
static,atomic,1000000,1,0.057344,0.073728,0.134144,0.251904,0.505856,1.047552,2.101248,4.187136,8.372224,16.699392
static,atomic,1000000,1,0.058368,0.073728,0.134144,0.253952,0.502784,1.033216,2.066432,4.118528,8.230912,16.439297
static,atomic,1000000,1,0.057344,0.072704,0.133120,0.252928,0.504832,1.046528,2.103296,4.180992,8.359936,16.698368
static,atomic,1000000,1,0.056320,0.072704,0.133120,0.252928,0.501760,1.031168,2.061312,4.118528,8.217600,16.435200
static,atomic,1000000,1,0.057344,0.073728,0.132096,0.252928,0.504832,1.047552,2.102272,4.183040,8.363008,16.703487
static,atomic,1000000,1,0.058368,0.073728,0.133120,0.252928,0.501760,1.033216,2.064384,4.122624,8.235008,16.427008
static,atomic,1000000,1,0.057344,0.072704,0.134144,0.251904,0.505856,1.049600,2.107392,4.173824,8.343552,16.676865
static,atomic,1000000,1,0.057344,0.072704,0.134144,0.252928,0.505856,1.044480,2.096128,4.187136,8.369152,16.707584
static,scan,1000000,1,0.035840,0.026624,0.054272,0.104448,0.194560,0.369664,0.744448,1.492992,2.991104,5.968896
static,scan,1000000,1,0.034816,0.026624,0.040960,0.083968,0.147456,0.297984,0.577536,1.171456,2.323456,4.646912
static,scan,1000000,1,0.035840,0.027648,0.052224,0.104448,0.193536,0.365568,0.750592,1.492992,2.995200,5.970944
static,scan,1000000,1,0.034816,0.027648,0.039936,0.086016,0.154624,0.297984,0.575488,1.157120,2.319360,4.645888
static,scan,1000000,1,0.034816,0.028672,0.040960,0.083968,0.152576,0.296960,0.575488,1.164288,2.331648,4.640768
static,scan,1000000,1,0.034816,0.026624,0.048128,0.103424,0.194560,0.367616,0.735232,1.470464,2.942976,5.895168
static,scan,1000000,1,0.037888,0.027648,0.046080,0.084992,0.150528,0.303104,0.586752,1.189888,2.355200,4.712448
static,scan,1000000,1,0.035840,0.026624,0.052224,0.104448,0.196608,0.365568,0.749568,1.497088,2.984960,5.968896
static,scan,1000000,1,0.036864,0.026624,0.043008,0.088064,0.144384,0.305152,0.585728,1.170432,2.352128,4.716544
static,scan,1000000,1,0.035840,0.026624,0.049152,0.103424,0.198656,0.374784,0.746496,1.495040,2.990080,5.977088
static,scan,1000000,1,0.033792,0.027648,0.040960,0.086016,0.148480,0.304128,0.585728,1.175552,2.353152,4.714496
static,scan,1000000,1,0.034816,0.027648,0.040960,0.069632,0.148480,0.300032,0.590848,1.178624,2.356224,4.716544
static,scan,1000000,1,0.033792,0.026624,0.050176,0.104448,0.194560,0.373760,0.750592,1.491968,2.988032,5.969920
static,scan,1000000,1,0.034816,0.027648,0.041984,0.087040,0.145408,0.305152,0.587776,1.178624,2.363392,4.716544
static,scan,1000000,1,0.035840,0.027648,0.047104,0.105472,0.194560,0.364544,0.745472,1.497088,2.987008,5.965824
static,scan,1000000,1,0.034816,0.026624,0.040960,0.083968,0.146432,0.303104,0.592896,1.178624,2.355200,4.717568
static,scan,1000000,1,0.033792,0.026624,0.050176,0.104448,0.194560,0.369664,0.748544,1.492992,2.989056,5.969920
static,scan,1000000,1,0.035840,0.027648,0.040960,0.084992,0.135168,0.303104,0.590848,1.181696,2.352128,4.716544
static,scan,1000000,1,0.034816,0.026624,0.050176,0.104448,0.193536,0.374784,0.753664,1.498112,2.990080,5.959680
static,scan,1000000,1,0.034816,0.027648,0.050176,0.103424,0.196608,0.369664,0.746496,1.492992,2.989056,5.974016
static,scan,1000000,1,0.033792,0.026624,0.050176,0.103424,0.195584,0.368640,0.742400,1.498112,2.981888,5.969920
static,scan,1000000,1,0.035840,0.027648,0.053248,0.104448,0.196608,0.378880,0.743424,1.486848,2.988032,5.959680
static,scan,1000000,1,0.035840,0.027648,0.052224,0.102400,0.194560,0.365568,0.736256,1.474560,2.948096,5.898240
static,scan,1000000,1,0.034816,0.027648,0.044032,0.101376,0.195584,0.374784,0.749568,1.498112,2.980864,5.975040
static,scan,1000000,1,0.034816,0.026624,0.049152,0.105472,0.196608,0.369664,0.749568,1.500160,2.983936,5.961728
static,scan,1000000,1,0.036864,0.026624,0.050176,0.106496,0.192512,0.373760,0.747520,1.501184,2.991104,5.963776
static,scan,1000000,1,0.038912,0.027648,0.050176,0.103424,0.194560,0.366592,0.733184,1.474560,2.948096,5.896192
static,scan,1000000,1,0.036864,0.026624,0.049152,0.102400,0.194560,0.374784,0.744448,1.488896,2.981888,5.972992
static,scan,1000000,1,0.035840,0.027648,0.040960,0.084992,0.150528,0.302080,0.585728,1.171456,2.343936,4.703232
static,scan,1000000,1,0.035840,0.029696,0.051200,0.105472,0.195584,0.376832,0.750592,1.494016,2.985984,5.982208
static,tensor_scan,1000000,1,0.038912,0.028672,0.049152,0.086016,0.172032,0.329728,0.647168,1.291264,2.563072,5.122048
static,tensor_scan,1000000,1,0.035840,0.032768,0.058368,0.115712,0.212992,0.411648,0.827392,1.655808,3.303424,6.600704
static,tensor_scan,1000000,1,0.034816,0.030720,0.047104,0.090112,0.172032,0.327680,0.648192,1.291264,2.558976,5.127168
static,tensor_scan,1000000,1,0.036864,0.034816,0.056320,0.115712,0.215040,0.413696,0.829440,1.649664,3.276800,6.573056
static,tensor_scan,1000000,1,0.038912,0.029696,0.048128,0.089088,0.171008,0.328704,0.649216,1.287168,2.564096,5.123072
static,tensor_scan,1000000,1,0.038912,0.029696,0.050176,0.091136,0.172032,0.333824,0.659456,1.315840,2.616320,5.230592
static,tensor_scan,1000000,1,0.039936,0.033792,0.058368,0.109568,0.212992,0.413696,0.827392,1.642496,3.293184,6.580224
static,tensor_scan,1000000,1,0.034816,0.029696,0.049152,0.092160,0.168960,0.335872,0.656384,1.312768,2.624512,5.238784
static,tensor_scan,1000000,1,0.036864,0.029696,0.049152,0.092160,0.174080,0.333824,0.656384,1.304576,2.685952,5.184512
static,tensor_scan,1000000,1,0.037888,0.032768,0.060416,0.113664,0.214016,0.414720,0.820224,1.637376,3.302400,6.557696
static,tensor_scan,1000000,1,0.035840,0.029696,0.047104,0.094208,0.174080,0.334848,0.659456,1.319936,2.623488,5.249024
static,tensor_scan,1000000,1,0.040960,0.032768,0.057344,0.113664,0.210944,0.417792,0.822272,1.642496,3.293184,6.557696
static,tensor_scan,1000000,1,0.035840,0.028672,0.048128,0.090112,0.174080,0.335872,0.662528,1.312768,2.624512,5.253120
static,tensor_scan,1000000,1,0.035840,0.035840,0.059392,0.112640,0.212992,0.416768,0.833536,1.651712,3.301376,6.568960
static,tensor_scan,1000000,1,0.036864,0.029696,0.047104,0.090112,0.171008,0.333824,0.657408,1.317888,2.618368,5.255168
static,tensor_scan,1000000,1,0.040960,0.029696,0.057344,0.108544,0.215040,0.411648,0.816128,1.630208,3.279872,6.551552
static,tensor_scan,1000000,1,0.035840,0.029696,0.057344,0.109568,0.216064,0.414720,0.830464,1.637376,3.290112,6.583296
static,tensor_scan,1000000,1,0.039936,0.032768,0.057344,0.114688,0.214016,0.412672,0.827392,1.636352,3.264512,6.519808
static,tensor_scan,1000000,1,0.037888,0.029696,0.047104,0.092160,0.169984,0.332800,0.656384,1.303552,2.603008,5.194752
