1000,0.004992
1000,0.006048
1000,0.005376
1000,0.004800
1000,0.004800
10000,0.059904
10000,0.061664
10000,0.057344
10000,0.060000
10000,0.057568
100000,0.140352
100000,0.143680
100000,0.141408
100000,0.141312
100000,0.141760
1000000,1.068960
1000000,1.069120
1000000,1.075200
1000000,1.069760
1000000,1.070688
10000000,7.537664
10000000,7.537472
10000000,7.536640
10000000,7.542112
10000000,7.536512
100000000,74.848930
100000000,74.940643
100000000,74.933983
100000000,74.856354
100000000,74.889603
